,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_go,field_pos,home_team,away_team,game_date
18,Pass,"Al. Frisch pass complete to J. Mack for 19 yards to the BT0, 1ST DOWN CC, TOUCHDOWN, clock 10:20.",1st Quarter,driveindex_2,Cologne Centurions,11,60,3:26,3rd,10,BT19,Berlin,Cologne,220731
19,Point after try,J. Appelt kick attempt failed (blocked) (blocked by M. Thiele).,1st Quarter,driveindex_2,Cologne Centurions,11,60,3:26,1st,10,BT15,Berlin,Cologne,220731
20,Kickoff,"J. Appelt kickoff 61 yards to the BT9, T. Schulz return 18 yards to the BT27 (P. Steffen).",1st Quarter,driveindex_2,Cologne Centurions,11,60,3:26,1st,0,CC30,Berlin,Cologne,220731
21,Drive start,BERLIN THUNDER drive start at 10:14.,1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,BT27,Berlin,Cologne,220731
22,Rush,J. Crawford rush for loss of 1 yard to the BT26 (M. Kensy;J. Voelker).,1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,BT27,Berlin,Cologne,220731
23,Pass,J. Germinerio pass incomplete to J. Crawford.,1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,2nd,11,BT26,Berlin,Cologne,220731
24,Pass,"J. Germinerio pass complete to R. Wilzeck for 12 yards to the BT38, 1ST DOWN BT (I. Eldewieh).",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,3rd,11,BT26,Berlin,Cologne,220731
25,Pass,"J. Germinerio pass complete to N. Schumann for 15 yards to the CC47, 1ST DOWN BT (E. Akguen).",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,BT38,Berlin,Cologne,220731
26,Pass,"J. Germinerio pass complete to R. Wilzeck for 25 yards to the CC22, 1ST DOWN BT (I. Eldewieh).",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,CC47,Berlin,Cologne,220731
27,Pass,"J. Crawford pass complete to R. Wilzeck for 22 yards to the CC0, 1ST DOWN BT, TOUCHDOWN, clock 07:11.",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,CC22,Berlin,Cologne,220731
28,Penalty,"PENALTY CC Roughing the Kicker (P. Steffen) 14 yards to the CC1, 1ST DOWN BT.",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,10,CC15,Berlin,Cologne,220731
29,Point after try,J. Germinerio rush attempt failed.,1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,0,CC01,Berlin,Cologne,220731
30,Kickoff,"J. Schenderlein kickoff 57 yards to the CC13, Q. Pounds return 35 yards to the CC48, out-of-bounds (J. Schenderlein).",1st Quarter,driveindex_3,Berlin Thunder,6,73,3:03,1st,0,BT30,Berlin,Cologne,220731
31,Drive start,COLOGNE CENTURIONS drive start at 07:03.,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,1st,10,CC48,Berlin,Cologne,220731
32,Rush,"Al. Frisch rush for 12 yards to the BT40, 1ST DOWN CC (R. Kendall;P. Seifert).",1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,1st,10,CC48,Berlin,Cologne,220731
33,Rush,J. Mack rush for loss of 1 yard to the BT41 (K. Kitchens;S. Zeregbe).,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,1st,10,BT40,Berlin,Cologne,220731
34,Pass,Al. Frisch pass incomplete to Q. Pounds (M. Thiele).,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,2nd,11,BT41,Berlin,Cologne,220731
35,Rush,"J. Mack rush for 28 yards to the BT13, 1ST DOWN CC (A. Gr. Kleimann).",1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,3rd,11,BT41,Berlin,Cologne,220731
36,Rush,Al. Frisch rush for 9 yards to the BT4 (M. Thiele;R. Kendall).,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,1st,10,BT13,Berlin,Cologne,220731
37,Timeout,"Timeout Cologne Centurions, clock 03:53.",1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,2nd,1,BT04,Berlin,Cologne,220731
38,Pass,Al. Frisch sacked for loss of 9 yards to the BT13 (S. Zeregbe).,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,2nd,1,BT04,Berlin,Cologne,220731
39,Rush,J. Mack rush for loss of 4 yards to the BT17 (A. Gr. Kleimann;D. Izinyon).,1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,3rd,10,BT13,Berlin,Cologne,220731
40,Field goal attempt,"J. Appelt field goal attempt from 37 GOOD, clock 02:28.",1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,4th,14,BT17,Berlin,Cologne,220731
41,Kickoff,"J. Appelt kickoff 68 yards to the BT2, R. Wilzeck return 55 yards to the CC43, out-of-bounds (J. Loercks).",1st Quarter,driveindex_4,Cologne Centurions,8,35,4:35,1st,0,CC30,Berlin,Cologne,220731
42,Drive start,BERLIN THUNDER drive start at 02:28.,1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,1st,10,CC43,Berlin,Cologne,220731
43,Rush,J. Crawford rush for 1 yard to the CC42 (J. Wenke).,1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,1st,10,CC43,Berlin,Cologne,220731
44,Pass,J. Germinerio sacked for loss of 11 yards to the BT47 (F. Simon).,1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,2nd,9,CC42,Berlin,Cologne,220731
45,Pass,"J. Germinerio pass complete to B. Zerbe for 53 yards to the CC0, 1ST DOWN BT, TOUCHDOWN, clock 00:25.",1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,3rd,20,BT47,Berlin,Cologne,220731
46,Point after try,J. Schenderlein kick attempt failed (blocked) (blocked by TEAM).,1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,1st,10,CC15,Berlin,Cologne,220731
47,Kickoff,"J. Schenderlein kickoff 61 yards to the CC9, Q. Pounds return 20 yards to the CC29 (S. Zeregbe).",1st Quarter,driveindex_5,Berlin Thunder,3,43,2:03,1st,0,BT30,Berlin,Cologne,220731
48,Drive start,COLOGNE CENTURIONS drive start at 00:18.,1st Quarter,driveindex_6,Cologne Centurions,5,8,2:45,1st,10,CC29,Berlin,Cologne,220731
49,Rush,T. Nick rush for loss of 2 yards to the CC27 (25).,1st Quarter,driveindex_6,Cologne Centurions,5,8,2:45,1st,10,CC29,Berlin,Cologne,220731
50,Drive start,BERLIN THUNDER drive start at 12:33.,2nd Quarter,driveindex_7,Berlin Thunder,3,7,1:42,1st,10,BT20,Berlin,Cologne,220731
51,Pass,J. Germinerio pass incomplete to J. Crawford.,2nd Quarter,driveindex_7,Berlin Thunder,3,7,1:42,1st,10,BT20,Berlin,Cologne,220731
52,Rush,J. Crawford rush for 8 yards to the BT28 (M. Scherenberg).,2nd Quarter,driveindex_7,Berlin Thunder,3,7,1:42,2nd,10,BT20,Berlin,Cologne,220731
53,Rush,J. Germinerio rush for loss of 1 yard to the BT27 (J. Pelie).,2nd Quarter,driveindex_7,Berlin Thunder,3,7,1:42,3rd,2,BT28,Berlin,Cologne,220731
54,Punt,"J. Schenderlein punt 39 yards to the CC34, Q. Pounds return 17 yards to the BT49, out-of-bounds.",2nd Quarter,driveindex_7,Berlin Thunder,3,7,1:42,4th,3,BT27,Berlin,Cologne,220731
55,Drive start,COLOGNE CENTURIONS drive start at 10:51.,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,1st,10,BT49,Berlin,Cologne,220731
56,Pass,Al. Frisch pass incomplete to Q. Pounds.,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,1st,10,BT49,Berlin,Cologne,220731
57,Rush,"J. Mack rush for 12 yards to the BT37, 1ST DOWN CC, out-of-bounds (P. Ruffin).",2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,2nd,10,BT49,Berlin,Cologne,220731
58,Rush,J. Mack rush for 1 yard to the BT36 (L. Myren;S. Zeregbe).,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,1st,10,BT37,Berlin,Cologne,220731
59,Pass,Al. Frisch pass incomplete to L. Geyer (P. Ruffin).,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,2nd,9,BT36,Berlin,Cologne,220731
60,Timeout,"Timeout Berlin Thunder, clock 09:32.",2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,3rd,9,BT36,Berlin,Cologne,220731
61,Rush,"Al. Frisch rush for 10 yards to the BT26, 1ST DOWN CC (D. Izinyon;M. Beard).",2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,3rd,9,BT36,Berlin,Cologne,220731
62,Timeout,"Timeout Cologne Centurions, clock 08:40.",2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,1st,10,BT26,Berlin,Cologne,220731
63,Rush,Q. Pounds rush for 1 yard to the BT25 (L. Myren;D. Izinyon).,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,1st,10,BT26,Berlin,Cologne,220731
64,Rush,J. Mack rush for 1 yard to the BT24 (P. Seifert).,2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,2nd,9,BT25,Berlin,Cologne,220731
65,Pass,"T. Jarmuzek pass intercepted by M. Beard at the BT5, M. Beard return 29 yards to the BT34 (F. Schneider).",2nd Quarter,driveindex_8,Cologne Centurions,8,25,3:37,3rd,8,BT24,Berlin,Cologne,220731
66,Drive start,BERLIN THUNDER drive start at 07:14.,2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,BT34,Berlin,Cologne,220731
67,Pass,J. Germinerio pass complete to B. Zerbe for 8 yards to the BT42.,2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,BT34,Berlin,Cologne,220731
68,Rush,"J. Crawford rush for 5 yards to the BT47, 1ST DOWN BT (J. Voelker).",2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,2nd,2,BT42,Berlin,Cologne,220731
69,Rush,J. Crawford rush for 1 yard to the BT48 (J. Voelker).,2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,BT47,Berlin,Cologne,220731
70,Pass,"J. Germinerio pass complete to B. Zerbe for 13 yards to the CC39, 1ST DOWN BT (Q. Pounds).",2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,2nd,9,BT48,Berlin,Cologne,220731
71,Rush,"J. Crawford rush for 16 yards to the CC23, fumble forced by M. Kensy, fumble by J. Crawford recovered by BT J. Crawford at CC22, 1ST DOWN BT, out-of-bounds.",2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,CC39,Berlin,Cologne,220731
72,Timeout,"Timeout Berlin Thunder, clock 03:52.",2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,CC22,Berlin,Cologne,220731
73,Pass,"J. Germinerio sacked for loss of 6 yards to the CC28 (C. Richardson), fumble by Team recovered by CC C. Richardson at CC28.",2nd Quarter,driveindex_9,Berlin Thunder,6,38,3:26,1st,10,CC22,Berlin,Cologne,220731
74,Drive start,COLOGNE CENTURIONS drive start at 03:48.,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,CC28,Berlin,Cologne,220731
75,Pass,"T. Jarmuzek pass incomplete, PENALTY CC Inelegible Downfield Pass declined.",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,CC28,Berlin,Cologne,220731
76,Pass,T. Jarmuzek pass complete to Q. Pounds for 3 yards to the CC31 (R. Kendall;D. Izinyon).,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,2nd,10,CC28,Berlin,Cologne,220731
77,Rush,"J. Mack rush for no gain to the CC31 (K. Kitchens), PENALTY BT Facemask (R. Kendall) 15 yards to the CC46, 1ST DOWN CC.",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,3rd,7,CC31,Berlin,Cologne,220731
78,Down,"1st and 10, J. Mack rush for 9 yards to the BT45 (D. Izinyon;A. Gr. Kleimann).",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,CC46,Berlin,Cologne,220731
79,Rush,J. Mack rush for no gain to the BT45 (D. Izinyon;A. Gr. Kleimann).,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,2nd,1,BT45,Berlin,Cologne,220731
80,Rush,"Q. Pounds rush for 5 yards to the BT40, 1ST DOWN CC (L. Myren).",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,3rd,1,BT45,Berlin,Cologne,220731
81,Rush,"J. Mack rush for no gain to the BT40 (L. Myren), PENALTY BT Facemask declined, PENALTY BT Facemask (35) 15 yards to the BT25, 1ST DOWN CC.",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,BT40,Berlin,Cologne,220731
82,Down,"1st and 10, Q. Pounds pass complete to J. Mack for 25 yards to the BT0, 1ST DOWN CC, TOUCHDOWN, clock 01:09.",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,BT25,Berlin,Cologne,220731
83,Penalty,PENALTY CC Unsportsmanlike Conduct (J. Mack) 0 yards to the BT15.,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,BT15,Berlin,Cologne,220731
84,Point after try,J. Appelt kick attempt failed.,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,10,BT15,Berlin,Cologne,220731
85,Ball spot,CC ball on CC15.,2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,0,CC30,Berlin,Cologne,220731
86,Kickoff,"J. Appelt kickoff 55 yards to the BT30, T. Schulz return 22 yards to the CC48 (D. Dauben).",2nd Quarter,driveindex_10,Cologne Centurions,8,72,2:39,1st,70,CC15,Berlin,Cologne,220731
87,Drive start,BERLIN THUNDER drive start at 01:03.,2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,1st,10,CC48,Berlin,Cologne,220731
88,Rush,J. Germinerio rush for 9 yards to the CC39 (F. Simon).,2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,1st,10,CC48,Berlin,Cologne,220731
89,Timeout,"Timeout Berlin Thunder, clock 00:50.",2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,2nd,1,CC39,Berlin,Cologne,220731
90,Pass,"J. Germinerio pass complete to I. Gehrke for 39 yards to the CC0, 1ST DOWN BT, TOUCHDOWN, clock 00:40.",2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,2nd,1,CC39,Berlin,Cologne,220731
91,Point after try,"J. Schenderlein kick attempt failed, PENALTY CC Defensive Offside 5 yards to the CC10, NO PLAY.",2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,1st,10,CC15,Berlin,Cologne,220731
92,Point after try,J. Schenderlein kick attempt good.,2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,1st,5,CC10,Berlin,Cologne,220731
93,Kickoff,"J. Schenderlein kickoff 58 yards to the CC12, Q. Pounds return 29 yards to the CC41 (M. Markert).",2nd Quarter,driveindex_11,Berlin Thunder,2,48,0:23,1st,0,BT30,Berlin,Cologne,220731
94,Drive start,COLOGNE CENTURIONS drive start at 00:33.,2nd Quarter,driveindex_12,Cologne Centurions,1,-14,0:33,1st,10,CC41,Berlin,Cologne,220731
95,Penalty,PENALTY CC Unsportsmanlike Conduct (Q. Pounds) 15 yards to the CC26.,2nd Quarter,driveindex_12,Cologne Centurions,1,-14,0:33,1st,10,CC41,Berlin,Cologne,220731
96,Down,1st and 10.,2nd Quarter,driveindex_12,Cologne Centurions,1,-14,0:33,1st,25,CC26,Berlin,Cologne,220731
97,Rush,T. Jarmuzek rush for 1 yard to the CC27.,2nd Quarter,driveindex_12,Cologne Centurions,1,-14,0:33,1st,10,CC26,Berlin,Cologne,220731
98,End of half,"End of half, clock 00:00.",2nd Quarter,driveindex_12,Cologne Centurions,1,-14,0:33,2nd,9,CC27,Berlin,Cologne,220731
99,Drive start,COLOGNE CENTURIONS drive start at 15:00.,3rd Quarter,driveindex_13,Cologne Centurions,3,-8,0:00,1st,10,CC40,Berlin,Cologne,220731
100,Pass,Al. Frisch pass incomplete (K. Kitchens).,3rd Quarter,driveindex_13,Cologne Centurions,3,-8,0:00,1st,10,CC40,Berlin,Cologne,220731
101,Pass,Al. Frisch pass incomplete.,3rd Quarter,driveindex_13,Cologne Centurions,3,-8,0:00,2nd,10,CC40,Berlin,Cologne,220731
102,Drive start,COLOGNE CENTURIONS drive start at 14:43.,3rd Quarter,driveindex_13,Cologne Centurions,3,-8,0:00,3rd,10,CC40,Berlin,Cologne,220731
103,Pass,"Al. Frisch sacked for loss of 10 yards to the CC30 (K. Kitchens;S. Zeregbe), fumble by TEAM recovered by BT B. Baierl at CC32.",3rd Quarter,driveindex_13,Cologne Centurions,3,-8,0:00,3rd,10,CC40,Berlin,Cologne,220731
104,Drive start,BERLIN THUNDER drive start at 14:43.,3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,1st,10,CC32,Berlin,Cologne,220731
105,Pass,J. Germinerio pass incomplete to R. Wilzeck (Q. Pounds).,3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,1st,10,CC32,Berlin,Cologne,220731
106,Rush,J. Crawford rush for no gain to the CC32 (J. Voelker;F. Simon).,3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,2nd,10,CC32,Berlin,Cologne,220731
107,Pass,J. Germinerio pass incomplete to I. Gehrke (I. Eldewieh).,3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,3rd,10,CC32,Berlin,Cologne,220731
108,Field goal attempt,"J. Schenderlein field goal attempt from 48 GOOD, clock 13:39.",3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,4th,10,CC32,Berlin,Cologne,220731
109,Kickoff,"J. Schenderlein kickoff 64 yards to the CC6, C. Walrond return 26 yards to the CC32, fumble forced by D. Izinyon, fumble by C. Walrond recovered by BT M. Beard at CC32.",3rd Quarter,driveindex_14,Berlin Thunder,4,0,1:14,1st,0,BT30,Berlin,Cologne,220731
110,Drive start,BERLIN THUNDER drive start at 13:29.,3rd Quarter,driveindex_16,Berlin Thunder,4,20,2:04,1st,10,CC32,Berlin,Cologne,220731
111,Pass,J. Germinerio pass complete to R. Wilzeck for 6 yards to the CC26 (C. Walrond).,3rd Quarter,driveindex_16,Berlin Thunder,4,20,2:04,1st,10,CC32,Berlin,Cologne,220731
112,Rush,"J. Crawford rush for 9 yards to the CC17, 1ST DOWN BT (T. Jarmuzek).",3rd Quarter,driveindex_16,Berlin Thunder,4,20,2:04,2nd,4,CC26,Berlin,Cologne,220731
113,Rush,J. Crawford rush for 8 yards to the CC9 (Q. Pounds;P. Steffen).,3rd Quarter,driveindex_16,Berlin Thunder,4,20,2:04,1st,10,CC17,Berlin,Cologne,220731
114,Pass,"J. Germinerio sacked for no gain to the CC9, fumble by Team recovered by CC J. Pelie at CC12.",3rd Quarter,driveindex_16,Berlin Thunder,4,20,2:04,2nd,2,CC09,Berlin,Cologne,220731
115,Drive start,COLOGNE CENTURIONS drive start at 11:25.,3rd Quarter,driveindex_17,Cologne Centurions,3,4,1:00,1st,10,CC12,Berlin,Cologne,220731
116,Pass,Al. Frisch pass incomplete to P. Lenhardt.,3rd Quarter,driveindex_17,Cologne Centurions,3,4,1:00,1st,10,CC12,Berlin,Cologne,220731
117,Rush,J. Mack rush for 4 yards to the CC16 (D. Izinyon).,3rd Quarter,driveindex_17,Cologne Centurions,3,4,1:00,2nd,10,CC12,Berlin,Cologne,220731
118,Pass,Al. Frisch pass incomplete to Q. Pounds (M. Thiele).,3rd Quarter,driveindex_17,Cologne Centurions,3,4,1:00,3rd,6,CC16,Berlin,Cologne,220731
119,Punt,"J. Wiedelbach punt 42 yards to the BT42, J. Crawford return -1 yards to the BT41 (M. Banjaqui).",3rd Quarter,driveindex_17,Cologne Centurions,3,4,1:00,4th,6,CC16,Berlin,Cologne,220731
120,Drive start,BERLIN THUNDER drive start at 10:25.,3rd Quarter,driveindex_18,Berlin Thunder,3,4,1:48,1st,10,BT41,Berlin,Cologne,220731
121,Rush,J. Crawford rush for loss of 1 yard to the BT40 (C. Richardson).,3rd Quarter,driveindex_18,Berlin Thunder,3,4,1:48,1st,10,BT41,Berlin,Cologne,220731
122,Rush,J. Germinerio rush for 5 yards to the BT45 (M. Kensy;J. Pelie).,3rd Quarter,driveindex_18,Berlin Thunder,3,4,1:48,2nd,11,BT40,Berlin,Cologne,220731
123,Pass,J. Germinerio pass incomplete to K. Mouliom.,3rd Quarter,driveindex_18,Berlin Thunder,3,4,1:48,3rd,6,BT45,Berlin,Cologne,220731
124,Punt,"J. Schenderlein punt 47 yards to the CC8, PENALTY CC Facemask 4 yards to the CC4, 1st and 10, CC ball on CC4.",3rd Quarter,driveindex_18,Berlin Thunder,3,4,1:48,4th,6,BT45,Berlin,Cologne,220731
125,Drive start,COLOGNE CENTURIONS drive start at 08:37.,3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,10,CC04,Berlin,Cologne,220731
126,Rush,J. Mack rush for 4 yards to the CC8 (D. Izinyon;G. Behling-Lang).,3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,10,CC04,Berlin,Cologne,220731
127,Pass,"Q. Pounds pass complete to V. Roediger for 83 yards to the BT9, 1ST DOWN CC, out-of-bounds (M. Beard).",3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,2nd,6,CC08,Berlin,Cologne,220731
128,Rush,J. Mack rush for no gain to the BT9 (L. Myren;B. Baierl).,3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,0,BT09,Berlin,Cologne,220731
129,Pass,"Q. Pounds pass incomplete to V. Roediger (M. Thiele), PENALTY BT Defensive Pass Interference (M. Thiele) 8 yards to the BT1, 1ST DOWN CC, NO PLAY.",3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,2nd,0,BT09,Berlin,Cologne,220731
130,Rush,Q. Pounds rush for loss of 1 yard to the BT2 (K. Kitchens;D. Izinyon).,3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,0,BT01,Berlin,Cologne,220731
131,Rush,"J. Mack rush for 2 yards to the BT0, 1ST DOWN CC, TOUCHDOWN, clock 05:54.",3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,2nd,0,BT02,Berlin,Cologne,220731
132,Point after try,J. Appelt kick attempt good.,3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,10,BT15,Berlin,Cologne,220731
133,Kickoff,"J. Appelt kickoff 62 yards to the BT8, T. Schulz return 20 yards to the BT28 (P. Steffen).",3rd Quarter,driveindex_19,Cologne Centurions,5,96,2:43,1st,0,CC30,Berlin,Cologne,220731
134,Drive start,BERLIN THUNDER drive start at 05:47.,3rd Quarter,driveindex_20,Berlin Thunder,3,6,1:08,1st,10,BT28,Berlin,Cologne,220731
135,Pass,J. Germinerio pass incomplete to I. Gehrke.,3rd Quarter,driveindex_20,Berlin Thunder,3,6,1:08,1st,10,BT28,Berlin,Cologne,220731
136,Pass,J. Germinerio pass complete to Y. Binner for 6 yards to the BT34 (M. Scherenberg).,3rd Quarter,driveindex_20,Berlin Thunder,3,6,1:08,2nd,10,BT28,Berlin,Cologne,220731
137,Pass,"J. Germinerio pass incomplete to R. Wilzeck, dropped pass (C. Walrond).",3rd Quarter,driveindex_20,Berlin Thunder,3,6,1:08,3rd,4,BT34,Berlin,Cologne,220731
138,Punt,J. Schenderlein punt 35 yards to the CC31.,3rd Quarter,driveindex_20,Berlin Thunder,3,6,1:08,4th,4,BT34,Berlin,Cologne,220731
139,Drive start,COLOGNE CENTURIONS drive start at 04:39.,3rd Quarter,driveindex_21,Cologne Centurions,3,7,1:25,1st,10,CC31,Berlin,Cologne,220731
140,Rush,J. Mack rush for 2 yards to the CC33 (H. El-Zein;L. Myren).,3rd Quarter,driveindex_21,Cologne Centurions,3,7,1:25,1st,10,CC31,Berlin,Cologne,220731
141,Rush,J. Mack rush for 5 yards to the CC38 (P. Seifert).,3rd Quarter,driveindex_21,Cologne Centurions,3,7,1:25,2nd,8,CC33,Berlin,Cologne,220731
142,Pass,Q. Pounds pass incomplete to J. Loercks.,3rd Quarter,driveindex_21,Cologne Centurions,3,7,1:25,3rd,3,CC38,Berlin,Cologne,220731
143,Punt,"J. Wiedelbach punt 48 yards to the BT14, J. Crawford return 15 yards to the BT29, out-of-bounds (M. Banjaqui).",3rd Quarter,driveindex_21,Cologne Centurions,3,7,1:25,4th,3,CC38,Berlin,Cologne,220731
144,Drive start,"BERLIN THUNDER drive start at 03:14, PENALTY BT Personal Foul (Y. Binner) 15 yards to the BT14.",3rd Quarter,driveindex_22,Berlin Thunder,3,-10,1:06,1st,10,BT29,Berlin,Cologne,220731
145,Down,"1st and 10, J. Crawford rush for 5 yards to the BT19 (C. Walrond).",3rd Quarter,driveindex_22,Berlin Thunder,3,-10,1:06,1st,25,BT14,Berlin,Cologne,220731
146,Pass,J. Germinerio pass incomplete to E. Drossard.,3rd Quarter,driveindex_22,Berlin Thunder,3,-10,1:06,2nd,5,BT19,Berlin,Cologne,220731
147,Pass,J. Germinerio pass incomplete to Y. Binner.,3rd Quarter,driveindex_22,Berlin Thunder,3,-10,1:06,3rd,5,BT19,Berlin,Cologne,220731
148,Punt,"J. Schenderlein punt 41 yards to the CC40, Q. Pounds return 8 yards to the CC48, out-of-bounds (M. Markert).",3rd Quarter,driveindex_22,Berlin Thunder,3,-10,1:06,4th,5,BT19,Berlin,Cologne,220731
149,Drive start,COLOGNE CENTURIONS drive start at 02:08.,3rd Quarter,driveindex_23,Cologne Centurions,6,26,2:18,1st,10,CC48,Berlin,Cologne,220731
150,Rush,D. Tanwani rush for loss of 2 yards to the CC46 (S. Zeregbe).,3rd Quarter,driveindex_23,Cologne Centurions,6,26,2:18,1st,10,CC48,Berlin,Cologne,220731
